# /Users/e30737/Desktop/Data/MANGO/bdr/greeenline/2023/026/05/mango-bdr-greenline-20230126-050000.hdf5
# Name         Azimuth     Elevation    X        Y
24436    213.07271649612994    44.84770417723588    227.52784448627247    341.5185629908483
27989    209.34633745139823    63.33379622091431    271.28392938274806    291.4471668722009
25336    221.62987641880588    58.68708951155769    276.6970532874667    321.67044200687997
27366    201.41835384557353    46.73636374506355    213.09284740702273    313.550756149802
26311    210.52136653692827    53.53002726758839    245.57159083533455    318.0616927370675
21421    251.27268749482562    56.94424492886364    329.9261050171999    350.08934250665277
25428    266.53278946021317    72.51182107383106    354.7362562471603    294.15372882456023
24608    316.93287311412695    67.28165011778216    418.34046212760427    273.4034205231388
28360    329.77410939325557    73.55994832692504    404.8076523658077    251.75092490426425
28380    305.1048698762752    78.71621211169918    376.7932724331524    260.15954578615145
23015    282.1463269138071    66.88943965879423    380.32040790433587    310.42122625051536
37826    100.55032006871691    76.76637728475811    328.29515970438035    184.76702508960568
37279    151.88324515285    61.12767292946999    245.40747613156972    197.11199923874767
36188    155.4295156616257    65.1209877401959    258.19334221460963    209.01608145399172
31681    188.0319988591367    75.00976291814139    293.9055888603418    248.69635550480535
32349    180.48701075319022    42.009850116805566    176.1874425095949    261.4822215878453
30324    187.49615158971926    40.45625670628084    176.62833444349283    285.29038601833344
49669    101.04446893377269    39.71786041679137    280.27124868835267    60.93335138611519
47908    89.41666695161288    49.74399346913055    321.2048031682633    86.81088582743803
53910    40.49250957883637    39.811659760215065    460.9434891514064    90.10439021087905
58001    43.11352333595743    32.19706552865223    468.00099854449456    64.22685576955621
59774    38.59397451802957    29.844060926429936    485.40952171411163    68.93186203161497
62956    38.0670944296155    24.435217756877684    497.6425379954643    56.69884575026231
67301    40.59373806135081    14.249434790139109    507.99355177199345    27.99830755170433
3179    322.72216981333355    24.91105290234298    551.7501100091392    332.41221270690187
4427    326.497758989079    28.150485529234707    548.9271062519041    314.06268828487293
746    327.0581303608062    22.0270588303385    567.2766306739329    318.76769454693164
6686    325.12328484345613    31.566770844453625    537.1645905967573    315.47419016349056
5447    299.49376099772513    21.92815946784988    500.46554175269955    411.4563179094879
14576    298.56922393768974    45.640567766556714    448.239972243848    353.58474088616595
72607    14.779217017685756    22.24622353283691    559.748620654639    127.27393968114279
11767    359.3788906612737    31.58676411000254    551.2796093829334    192.20302609755277
